X,Y,Z
1.49776806832,-0.712997468946,0.397008603451
1.50079469252,-0.714574699581,0.395551300771
1.47026019234,-0.73019199536,0.393079368438
1.40844989703,-0.761371067007,0.389275218815
1.31774863725,-0.806478072286,0.384301351446
1.20881625837,-0.858220893724,0.378970085521
1.1036603202,-0.905799703914,0.374410852044
0.840136153677,-0.969079618219,0.383878517572
1.2769268195,-0.912817510317,0.375960449079
1.35186227882,-0.905932447149,0.377903541143
1.41285061142,-0.892954959532,0.380205608412
1.45983147763,-0.880219181187,0.382381534279
1.49425893573,-0.869812276743,0.384129164947
1.51801780299,-0.863018224144,0.385367393693
1.88001540697,-0.800729383181,0.380235982477
1.54681538068,-0.85343032557,0.38721554427
1.5708052089,-0.846053596593,0.388369681678
1.55797506477,-0.853753859292,0.386734879883
1.59470803429,-0.848006745371,0.386379570505
1.63796321574,-0.842664063649,0.385643912508
1.65476818666,-0.843072092345,0.385022763688
1.67157675771,-0.842450301775,0.384798507378
1.69731471035,-0.839238361304,0.384860653318
1.73286770124,-0.834096194375,0.38502968301
1.77719876212,-0.828379736826,0.38513790099
1.82860349234,-0.823510273138,0.385079634437
1.88487862125,-0.820015999958,0.384942087027
1.94338219939,-0.822281793727,0.385818374771
3.74479325946,-0.386698973585,0.392736958418
1.44172072038,-0.930189020894,0.393225981402
1.44520249377,-0.936461321473,0.390370150921
1.42934089644,-0.943478196304,0.389834007231
1.37930779689,-0.955964207073,0.38953575223
1.27966658933,-0.984833291298,0.387152889293
1.58285636312,-0.957690565039,0.370157874657
1.26739050314,-1.04009257431,0.356413611268
0.620522428139,-1.15525369577,0.348626098366
2.9249692011,0.181347577778,0.461092393816
2.93395375899,0.12367931399,0.45511995945
2.91246054674,0.0551935172107,0.448480767466
2.81886410351,-0.0521423280314,0.440610532831
2.62821916385,-0.184571976468,0.432621653012
2.34054849301,-0.330427986473,0.424620273597
1.96509000461,-0.481341830364,0.41649670416
1.51252128996,-0.630995198142,0.408094417804
0.981274084549,-0.781509360571,0.400161340052
0.924180623778,-0.796072825063,0.40091041746
1.42749075077,-0.65637635197,0.408304008066
1.53469067574,-0.616064973803,0.413916717575
1.97627270014,-0.501128469928,0.411878812509
2.03754370081,-0.48256632966,0.412804518703
2.06306192681,-0.477317545352,0.412654517441
2.05387116763,-0.48550925426,0.411698654012
2.01485341718,-0.503525040468,0.410313703658
1.95624779142,-0.525062422753,0.409119013395
1.89683093281,-0.54124945827,0.408971714873
1.87261422751,-0.538434738676,0.410837770603
1.96360627752,-0.499193420738,0.413442027242
2.07582144245,-0.464761447745,0.413873604983
2.10527486916,-0.468331185898,0.411705879421
2.06566427548,-0.501699287206,0.407498013795
1.95694211935,-0.55957410012,0.401598493073
1.77938019842,-0.63159578146,0.394065909755
0.89306501155,-0.83937245892,0.395827688565
1.23892847632,-0.772509085071,0.392546494251
1.59931629638,-0.702756328296,0.39019032096
1.68622922003,-0.676926155267,0.393340712973
1.79378843317,-0.637296812297,0.398090156796
1.93781154211,-0.574437644132,0.404450785246
2.10807373208,-0.478798398302,0.413673903492
2.2194745967,-0.389069842915,0.422397148282
2.27926711066,-0.319971980091,0.429271610991
2.30513167887,-0.285232184158,0.432574627553
2.67073224697,-0.229953028747,0.42271350335
3.00544620518,-0.148368408651,0.423089243561
2.27114185161,-0.373819732751,0.422744066099
2.2891323761,-0.377617659688,0.421080447562
2.31385025557,-0.376484372394,0.420060134117
2.33792861122,-0.375401901213,0.419253037353
2.35535061164,-0.378480014902,0.418445908575
2.36245977334,-0.387182361151,0.41755770989
2.35894787455,-0.400922641268,0.416534066038
2.34379118467,-0.419225420287,0.415249672118
2.31402109121,-0.44239351302,0.413526390594
2.26424511455,-0.471579651255,0.411164661225
2.18738376966,-0.508892822391,0.407860734607
2.07750899418,-0.557124422764,0.403409005073
1.93244272649,-0.61849380806,0.397707907708
1.75860884631,-0.685523106769,0.391799693714
0.949264923841,-0.876863517942,0.397213379489
1.81433042331,-0.688763734485,0.394153549662
1.96280284769,-0.628638020507,0.400288527888
2.07861557641,-0.561996005831,0.406506015474
2.15703220088,-0.503358567936,0.412054366473
2.19553119051,-0.46478291722,0.415791552419
2.20740688997,-0.444632632022,0.417909078764
2.84099542165,-0.263557503825,0.414741916817
2.19699508071,-0.431997876431,0.418692065037
2.26469800453,-0.42246524183,0.416102914586
2.23440126407,-0.452083798248,0.412196618814
2.17045294556,-0.498293899959,0.40719517108
2.0670631324,-0.56479321822,0.400999309159
1.92168293266,-0.646622587396,0.393912818873
1.74948539519,-0.727313447788,0.387315615034
1.05776948128,-0.882355184236,0.400406876417
1.61868648086,-0.766909830746,0.400691506437
2.10723986114,-0.689465165683,0.394489628592
2.21097720229,-0.653819604724,0.398141586231
2.29070555819,-0.611899673662,0.402115196404
2.34828245022,-0.575467712023,0.4055904845
2.38786346584,-0.547114495594,0.408226121015
2.41143144449,-0.530344236186,0.409863912872
2.79698470278,-0.461427047108,0.402010218234
2.43438029549,-0.516031875392,0.41159660295
3.1417224324,-0.341956758303,0.406112497984
2.42939059561,-0.527316124575,0.410363067909
2.43561312437,-0.526855492815,0.410191821979
2.45151478538,-0.543980832219,0.407655375202
2.42659403055,-0.561187533967,0.406529612797
2.42984175297,-0.56315711999,0.406459425008
2.45510950038,-0.55619202108,0.406853532675
2.49653577349,-0.5446356978,0.407367575454
2.55058407006,-0.531843010015,0.407774672114
2.61457297182,-0.519934653745,0.408049729277
2.68602370693,-0.512888941052,0.40896387956
4.50884921473,-0.0532271082893,0.404725285852
2.33088855798,-0.598699592154,0.418262007691
2.38590443138,-0.590629930186,0.416102345613
2.41155891226,-0.59569015324,0.414770993596
2.39653336459,-0.614053701467,0.4130276076
2.31979617309,-0.659356784768,0.409457785124
2.64316764097,-0.668811271663,0.389415629931
2.32190718727,-0.800685238093,0.374242438611
1.52934061594,-0.982148455707,0.365579001996
0.763469815583,-1.13177034315,0.353773429814
2.91957365351,0.108648484163,0.453058031322
2.912441151,0.0317337696918,0.445894395785
2.80155215925,-0.0827692531161,0.438069209339
2.58610052087,-0.217771373853,0.430229517808
2.27356965817,-0.364400853992,0.422372554852
1.87899548753,-0.513683902379,0.414480804405
1.41903693273,-0.658536895169,0.406453832015
0.897326201418,-0.802574008462,0.399535015415
1.26102654673,-0.70032973691,0.406880543833
1.68045856064,-0.563700623446,0.41635821284
1.90065682195,-0.469151272654,0.424421568695
2.36554435912,-0.319129391543,0.424208596677
2.48525965446,-0.269050649458,0.426265814268
2.55441156261,-0.245353381983,0.426609980696
2.57735245817,-0.246663464509,0.425634170345
2.55563880545,-0.268857135911,0.423785067471
2.49201005818,-0.304730207209,0.421733588544
2.39505042389,-0.344168381007,0.420373502274
2.27985328444,-0.373229919259,0.420807518561
2.40784790451,-0.284601992674,0.427310062151
2.57997922745,-0.177076934891,0.432615442491
2.69542448077,-0.161032916529,0.42982200966
2.71491639282,-0.199072758737,0.424513081061
2.66598867525,-0.271260322517,0.417375909772
2.52882219257,-0.37064523213,0.408428202465
1.61935346605,-0.623322465457,0.41000068678
0.986387842999,-0.813427390258,0.399240812456
1.78192203053,-0.622625840437,0.402189434232
2.14668583013,-0.541811107769,0.400767083866
2.23077863505,-0.506353816481,0.404280596528
2.3372504753,-0.450446264064,0.40968263328
2.5066535242,-0.345671662481,0.418153678789
2.73559694773,-0.135988050425,0.434023610342
2.84942161935,-0.0326008734948,0.443475818517
2.88696703675,0.0339829707294,0.45000773496
2.88988602278,0.0613408487575,0.452789967278
3.22494353995,0.0923244800472,0.441167377398
4.3111651105,0.370852736082,0.435527708593
2.85006149538,-0.0501559969835,0.440190738478
2.8483392351,-0.0510533118215,0.439066805042
2.86334783536,-0.0492673992673,0.438083800457
2.87897838096,-0.0535736184228,0.436840123919
2.88753053729,-0.0723190901463,0.435217807855
2.88776280242,-0.0980478717519,0.433458598241
2.88084293107,-0.128068319425,0.431509809791
2.86619595024,-0.161229905797,0.429222458484
2.8394411579,-0.198795936574,0.426376340741
2.7916493801,-0.244074053716,0.422626999332
2.70890586417,-0.301948262174,0.417668764685
2.57940512877,-0.378156167632,0.411236774047
2.39432336398,-0.471157824456,0.403856672262
1.08012566208,-0.827206114193,0.403100351215
1.59776469852,-0.709398183387,0.406810143071
2.46584624797,-0.482645052164,0.40717073907
2.6294455617,-0.373342366393,0.415714597145
2.73484931825,-0.256833638751,0.424557854961
2.79295080887,-0.158794922589,0.432483673392
2.81446730555,-0.12113181372,0.436187191612
2.80767239017,-0.105857289392,0.43782656492
3.40026595447,0.0349790065157,0.430369732915
3.6494021771,0.108754453884,0.430933340962
2.88775624489,-0.106750213499,0.431336549218
2.83119324414,-0.176443819484,0.424824496061
2.75006314906,-0.264265194119,0.417274430507
2.61679942323,-0.376650511329,0.408587174264
2.4135179043,-0.501853339245,0.399753554053
1.16001493147,-0.836484447618,0.40551334569
1.77783160415,-0.680554741308,0.41251719482
2.32953188707,-0.53031523532,0.415374194833
2.82174693334,-0.42756547809,0.410590803971
2.92189997995,-0.355205018712,0.415863355247
2.98505369572,-0.280863610784,0.421338128607
3.02317160535,-0.220932587577,0.425970555486
3.04727168371,-0.1763256528,0.429513172121
3.06344147881,-0.158681361501,0.431216604536
3.43194158807,-0.111092031188,0.42160673405
3.0770575011,-0.145484183836,0.432626322406
3.75810881249,-0.00950543475102,0.423033375913
3.06702876312,-0.168973668983,0.430385593617
4.00902720925,0.0418696529044,0.423063662385
3.06332596736,-0.24495838949,0.424001176373
3.00658616713,-0.26533339352,0.423744197515
3.01049164749,-0.258179505647,0.424469073968
3.03908019665,-0.24096283206,0.425457027483
3.08453265335,-0.219701060716,0.426406305476
3.14373747587,-0.198177078412,0.427210223601
3.21484688499,-0.17946268203,0.428402398158
4.94462333157,0.214431175008,0.416547553472
2.95877914678,-0.232628906997,0.438970184983
3.05897594635,-0.203794436673,0.437480737317
3.14506141712,-0.18735627404,0.436477255049
3.20250602505,-0.192588507535,0.434428120781
3.2108530677,-0.235868910946,0.430243110308
3.62198125143,-0.273679388561,0.408805983282
3.40641166076,-0.443434542911,0.393923062021
2.61300318077,-0.690654852006,0.386828376026
1.72799354772,-0.930640418269,0.373002556454
0.862306321489,-1.11774706642,0.356017350598
2.91425511146,0.0478836167645,0.446745084054
2.82008184065,-0.0758292130488,0.437918101001
2.59215417344,-0.219614293494,0.429703218506
2.25405017985,-0.375847810803,0.42143814518
1.83029756388,-0.532623260603,0.413155444666
1.34900145395,-0.68059851465,0.404825400741
0.824161703016,-0.823222783504,0.397967646372
1.47574641362,-0.633448004873,0.411221590818
1.80618075896,-0.507387216239,0.421197123893
2.21623748708,-0.309289894731,0.43486545357
2.6166844941,-0.146913600592,0.436113519963
2.78333892615,-0.0563090705072,0.439695932889
2.89339738662,-0.0145271793552,0.440441647763
2.94969400239,-0.00298772433057,0.439559385194
2.95610058573,-0.0217187141959,0.437301034213
2.9135992932,-0.0697466492936,0.434198575888
2.8217503039,-0.12997553865,0.43139133383
2.68024124659,-0.185733764484,0.429760423566
1.17730436995,-0.717067896907,0.419364181676
2.89698586087,-0.00284173609309,0.442261265242
4.03199239887,0.392335591736,0.442379367229
3.19096840261,0.0892556840993,0.440328819885
3.20030748683,0.0389604420995,0.433627225212
3.14680761868,-0.058022168675,0.423881495083
2.31869418034,-0.349148219017,0.424510547313
1.70370671601,-0.592070862528,0.412399857688
1.07332122256,-0.796979978055,0.399416996606
2.23598836853,-0.476132571688,0.410575979828
2.57132217334,-0.390742872328,0.409697891788
2.61948722255,-0.357911746842,0.413072222228
2.67801143508,-0.30613736413,0.418343621276
3.00379186383,-0.103427558314,0.429332858185
3.20245407926,0.150407030945,0.450130960426
3.27749191271,0.246886380243,0.459253017398
3.26291988644,0.29100621165,0.464883188379
3.22755823855,0.299754516732,0.466870637545
3.52621118679,0.315305346551,0.454957660732
5.17769159794,0.787916268054,0.445558521545
3.21051580406,0.191821419077,0.45254796572
3.2021950357,0.194928422829,0.451865645664
3.2208055756,0.196023425313,0.450825459643
3.2289904076,0.178179839903,0.449245943961
3.22629355227,0.14903861111,0.447458156945
3.2190400383,0.115149830657,0.445492055723
3.2118161427,0.0812746935178,0.443266471878
3.20409626766,0.0479372988157,0.440599947599
3.18932795361,0.0119492673429,0.437060045475
3.15490058832,-0.0453748126692,0.431689845941
3.08186997841,-0.124798117286,0.424621637431
2.94656465785,-0.229875996794,0.416029767611
1.72167854091,-0.614539573075,0.415059599117
1.1363111787,-0.830639849508,0.400428269472
2.15367642355,-0.549820505439,0.415133627375
2.98167812189,-0.271193792091,0.418952745773
3.11060758726,-0.106187405011,0.430479836461
3.17830371556,0.0159305966893,0.440116722171
3.20454046984,0.105480796456,0.447769831746
3.20295010345,0.134910127782,0.45097023074
3.17711828473,0.142284723311,0.452155342199
3.68991192112,0.242478623238,0.442680902166
4.67968090763,0.546946346846,0.439821355248
3.32531788259,0.118469731134,0.440240329826
3.2393496096,0.0379118563926,0.43320384327
3.16554484778,-0.0753099518115,0.423468727586
3.02169332252,-0.229010372189,0.412397201345
1.236130557,-0.79047360692,0.408791344301
1.80657507203,-0.663411152627,0.412550735701
2.37292593205,-0.490025761305,0.421750407678
2.8907688589,-0.287739415887,0.427884481398
3.33318354629,-0.168143886203,0.424656903249
3.3944849058,-0.0649220643773,0.431660435308
3.42485950934,0.00455612611235,0.437082599033
3.43304976035,0.0559359993506,0.441395665747
3.43674183852,0.0936816501378,0.444681643633
3.44649956055,0.109790419233,0.446236514162
3.78072985653,0.141756594862,0.43617131067
3.45578952933,0.12143948295,0.447432195552
4.07795556965,0.226531405547,0.436248689661
3.46269742151,0.0965070703433,0.445216892586
5.11339868395,0.498860182059,0.43195048712
3.33437676605,-0.042730762882,0.436112435958
3.34558858756,-0.00979283753374,0.43822526634
3.36985470163,0.00938237742098,0.439636361538
3.40834648261,0.0304600412576,0.440742557678
3.46012522813,0.0523233429159,0.441681067267
3.52453153404,0.0724731742901,0.442874497123
5.09315354201,0.391728161325,0.426657592368
3.32679446621,0.0552946168749,0.454271328223
3.44460024096,0.0951606677717,0.453536111099
3.5719242263,0.132457049977,0.453042126757
3.69488405803,0.157139436541,0.451522500673
3.7936337446,0.151444911884,0.448045193732
4.2999520328,0.130229561691,0.42701188206
4.25555898975,-0.00284830397182,0.413627705896
3.62133934992,-0.272438577277,0.408054023754
2.80639348203,-0.58815184466,0.396691223922
1.85758163693,-0.893213711056,0.378347379206
0.914134915058,-1.11446039436,0.35573734867
2.8506775711,-0.00788475796084,0.442617812644
2.64189883225,-0.184422975505,0.431739869279
2.28540886689,-0.358776614595,0.422551428675
1.83095696704,-0.530635047572,0.413398204606
1.31583060665,-0.690580840509,0.404220636573
0.77548985234,-0.836866929223,0.396752055038
1.60223330403,-0.590029456347,0.414571305485
1.94661310793,-0.445538880242,0.42499845826
1.04834752241,-0.754990263211,0.412813307702
3.84772894016,0.334513974996,0.445271672166
2.98865570224,0.104450724985,0.450818122281
3.1229155106,0.163028019172,0.451648413216
3.19970178986,0.185307280374,0.450850475622
3.22476152559,0.174770082336,0.448689664063
3.20249523322,0.133430542685,0.445581482978
3.13063519071,0.0767102089394,0.442565278189
3.00462235985,0.0120621277749,0.439450498161
1.15104867476,-0.731726539764,0.414971597618
1.77142566446,-0.514701510401,0.426519955945
3.27492378466,0.236177881449,0.455275116612
5.04853920816,0.827202356868,0.449510210729
3.55631331969,0.276719129766,0.446662593007
3.54839504694,0.203003566656,0.437710228367
2.867082433,-0.0322088851763,0.440357764646
2.36563199533,-0.31972550713,0.426579122553
1.22149775418,-0.728459436963,0.410072826478
1.58026484571,-0.664654750869,0.404431481099
2.58095269028,-0.345364351225,0.417792450762
2.86843899739,-0.259609909865,0.417458151835
2.85543688582,-0.244070423732,0.420219638587
3.06971772684,-0.122090909103,0.425973242038
1.46052639555,-0.645774315565,0.429292491446
4.65030874092,0.661330547068,0.449505752854
3.54329925648,0.446529082204,0.471705065462
3.44245106747,0.448026424139,0.47594424617
3.34861888422,0.424817752178,0.476825023804
3.72318894854,0.477738644433,0.466462849014
5.58820713634,1.05267325727,0.453443070766
3.30009085185,0.314991526658,0.461816358124
3.39319511062,0.361016339252,0.461548553148
3.41741425625,0.35238262007,0.460147561648
3.4086884941,0.316761585813,0.458332969103
3.39101540601,0.272135527793,0.456296022332
3.37915823956,0.231692145893,0.454076985276
3.37809762991,0.199768148186,0.45156332537
3.38507104806,0.173687543584,0.448372721758
3.39067644343,0.135207203172,0.443529607213
3.37813817617,0.0821288488498,0.437119784381
3.32248274136,0.00761393740085,0.428777451153
2.25381936923,-0.391472377049,0.426639096134
1.19732952886,-0.782444739371,0.406898292866
1.70919360874,-0.692796013224,0.405264037923
2.60108995048,-0.403298652222,0.422109843764
3.33775997505,-0.0647784486085,0.430329841399
3.40620532738,0.101417730673,0.442802702052
3.42494737994,0.206323138068,0.452067416821
3.41678789501,0.279253732639,0.459288819249
3.39525721342,0.2987415099,0.462052308347
3.36216416462,0.301347550627,0.462962514707
3.82586148264,0.373984149435,0.452727283975
5.70679801807,0.999993259192,0.446530959475
3.42665734037,0.20618232038,0.445133673518
3.46982618302,0.155352226804,0.436709595248
3.44325885019,0.0519837899168,0.426074676954
1.9026059805,-0.519741089273,0.422754468416
1.24550968778,-0.829094291132,0.400255136617
2.32526416633,-0.518114551318,0.418798153776
2.82919831518,-0.319843210119,0.429458693525
3.26739403198,-0.0594161973681,0.439484189118
3.62516300862,0.0474225797133,0.436874898004
3.64292166455,0.137682503699,0.443733608335
3.63848691321,0.19420583183,0.448831239359
3.6108115951,0.228975737769,0.452671015038
3.59225193597,0.254987025584,0.455628743121
3.60497724021,0.271830252144,0.457186299625
3.90371746176,0.294691516899,0.447297324712
3.61812114331,0.283638082624,0.458307878421
4.16742948606,0.353124636264,0.446527779723
5.82480825997,0.893688327433,0.441978163763
3.41551292186,0.0872746556773,0.446174986778
3.46496332967,0.137694742823,0.448391827785
3.50488081723,0.163519050931,0.449913330373
3.54619315431,0.186915332062,0.451131886894
3.59452151063,0.209352747884,0.452174241575
3.65251817467,0.229880098187,0.45338412889
5.0382083656,0.487108956802,0.435185140742
3.49154106292,0.230647706239,0.464790235693
3.60050105224,0.270579597517,0.46455339561
3.73261094884,0.31546693511,0.464534292157
3.89745376799,0.36512892547,0.463608108478
4.06361093389,0.395830065221,0.460842249594
4.6076046601,0.400303314241,0.440996342902
4.75764628067,0.338610299356,0.429349177714
4.35277509285,0.151655067205,0.426920974781
3.73080871031,-0.104221782957,0.420688749046
2.90358086512,-0.499322258728,0.405312303807
1.92025820355,-0.868349915114,0.382639858293
0.919744266898,-1.12018846706,0.354810329329
2.43646563823,-0.221494143454,0.43488996598
2.04295608098,-0.429820788352,0.423291624238
1.53496373261,-0.611198935061,0.413530833242
0.941913949771,-0.784429334344,0.403038319917
0.772202348081,-0.837311425068,0.396508650443
1.71324994094,-0.549013199623,0.416964751751
2.17941094946,-0.354515086543,0.429396480637
1.06598972574,-0.739111359503,0.41576754353
1.65746922916,-0.563551891752,0.421557590165
5.09278360427,0.894631103787,0.455023608314
3.30516604655,0.302263942713,0.461013240255
3.38419349391,0.334715322008,0.460281872892
3.40408004949,0.325375364931,0.458193630349
3.38572587083,0.28745648034,0.455157421509
3.3292792867,0.235632842456,0.452123359513
3.22465416665,0.174339040041,0.448805972955
1.63742057167,-0.570979812937,0.422997258257
1.16496255739,-0.735027491022,0.408570570809
2.25405074342,-0.311810950011,0.435547907366
3.65003812693,0.468389072047,0.467711761612
5.92897545661,1.22363052757,0.454693914893
3.66465170908,0.341495428867,0.448663598781
3.19464059782,0.205566289154,0.45361049253
2.85595863473,-0.0181025587026,0.442111758107
1.92659523395,-0.459945250196,0.426469741365
1.21176129211,-0.743110228766,0.405021786071
1.95288948808,-0.558641013066,0.409232403273
2.82513956952,-0.231615895642,0.424319632936
3.06189884198,-0.146233582244,0.424593771029
3.02361726762,-0.132686853275,0.427050122497
1.25940931702,-0.774199765446,0.401728168503
3.87648025779,0.24786115342,0.436296187695
4.83662697567,0.767721073723,0.455888706336
3.76925857341,0.622299526697,0.482875801353
3.47190169331,0.520497109308,0.484286880896
3.22634207426,0.410512211009,0.482824810184
6.17383589294,1.38417585243,0.461846895747
3.24348448201,0.338142536207,0.470006973739
3.46643224774,0.463190425221,0.470375977509
3.51962585592,0.477552346147,0.469175030001
3.48949231917,0.428308550947,0.467242652839
3.44784125701,0.360075960108,0.464971545846
3.41909473505,0.30089405225,0.462585206466
3.41429472613,0.263949081388,0.460113409806
3.42825386941,0.244695437521,0.457205685721
3.45619142909,0.223995067648,0.452865622521
3.48718361802,0.19794095417,0.447141275319
3.50240828851,0.159683161531,0.439659643433
2.62590974155,-0.189242107587,0.437784733785
1.78426026025,-0.57215827368,0.419826773593
1.1568615282,-0.822602315488,0.398779214766
2.17355205142,-0.570364720529,0.410729883578
